@DeivisRodz Tu tienes Dignidad?,tu tienes,"[tu,tienes]",0.0
RT @NoRibsNoRice_: Built like a GTA stripper https://t.co/4FDRJ1nhb5,built like a gta stripper,"[built,a,gta,stripper]",0.0
Duki con el team de Modo Diablo,duki con el team de modo,"[duki,con,el,team,de,modo]",0.0
sdd dele em got........,sdd dele em,"[sdd,dele,em]",0.0
RT @JilbabBob: Akhi akhi ada yang mau nyusu?? Rt ya https://t.co/KzO4FexakG,akhi akhi ada yang mau nyusu ya,"[akhi,akhi,ada,yang,mau,nyusu,ya]",0.0
@CarloPuskas @RuiterWrongFAN Yes but he just doesnt seem to be confortable under pressure he needs to get better,yes but he just doesnt seem to be confortable under pressure he needs to get,"[doesnt,confortable,pressure]",0.0
RT @foreignunicorn_: Me creating female sim vs me creating male sim https://t.co/0n4PZYDf1d,me creating female sim vs me creating male sim,"[creating,female,sim,creating,male,sim]",0.0
@NoolimitY dm me,dm,[dm],0.0
@brannnns Young ass,young,[young],0.0
RT @SwaggyMitch: @shandershow Double pen,double,[double],0.0
RT @Chalo_dS10: CREEMOS EN UDS.. VAMOS HPTAS!!! A DEJAR LA VIDA .. @CSEmelec @marianososo https://t.co/D1VqzxeWtb,creemos en uds vamos hptas a dejar la vida,"[creemos,en,uds,vamos,hptas,a,dejar,la,vida]",0.0
https://t.co/OkLsQglXyt,,[],0.0
RT @GoldeeenS0UL: Caption this https://t.co/WZMjDsK2o1,caption this,[caption],0.0
"@bostonrandy I did a lot of skating in the 80s. Won't go so far as to say I miss it, but it was fun tonight. It had been 4 or 5 years.",i did a lot of skating in the s won't go so far as to say i miss it but it was fun tonight it had been or,"[i,a,lot,skating,s,i,miss,fun,tonight]",0.0
RT @RobertDowneyJr: Always good to know @NASA has your back. https://t.co/0Vuj4oErrE,always good to know has your back,"[good,back]",0.0
the most handsome boy ever https://t.co/9LSPpbJNHX,the most handsome boy ever,"[handsome,boy]",0.0
RT @metas2019offc: escolha uma meta pra 2019 e RT pra realizar,escolha uma meta pra e pra,"[escolha,uma,meta,pra,e,pra]",0.0
"RT @javitapia23: Han subido las notas al aula virtual

 https://t.co/GW3bAofjuo",han subido las notas al aula virtual,"[han,subido,las,notas,al,aula,virtual]",0.0
https://t.co/rmZOLgI4bu,,[],0.0
@cbrsx15 I do not see the team running away from anyone so expect close games all season.,i do not see the team running away from anyone so expect close games all,"[i,team,running,expect,close,games]",0.0
RT @LakersDynasty33: https://t.co/w4SMsugxwr,,[],0.0
"I vote #NakuulMehta for #Ishqbaaaz #TVPersonality2018 
@SabrasRadio 377",i vote nakuulmehta for ishqbaaaz,"[i,vote,nakuulmehta,ishqbaaaz]",0.0
"New look for Doc here, bringing Tobias in to start the 2nd quarter with the bench unit instead of Sindarius Thornwell",new look for doc here bringing tobias in to start the nd quarter with the bench unit instead of sindarius,"[doc,bringing,tobias,start,quarter,bench,unit,sindarius]",0.0
@salsawepe WKWKWKWKK,,[],0.0
@vmsfairy omg dhdhs thank you SO much,omg dhdhs thank you so,"[omg,dhdhs]",0.0
BEAST,,[],0.0
RT @xallieeee: @bigjohnswangin Fam u touching that shit wit ya bare hands https://t.co/VtkoqfmMdQ,fam u touching that shit wit ya bare hands,"[fam,u,touching,shit,wit,ya,bare,hands]",1.0
"RT @voteforjongin: I used Shazam to discover Trauma by @weareoneEXO 
Playing at #RadioEXOL now

https://t.co/v2wuVrffGN",i used shazam to discover trauma by playing at radioexol now,"[i,shazam,discover,trauma,playing,radioexol]",0.0
@Littleelvis40 @Tomikazi66 @YouTube Great tune from Love Gun. My second favorite Kiss Record,great tune from love gun my second favorite kiss,"[great,tune,love,gun,favorite,kiss]",0.0
RT @leoneltudo: Q VIDEO MAS HERMOSO VOY A LLORAR https://t.co/kKd9CFTPnu,q video mas hermoso voy a llorar,"[q,video,mas,hermoso,voy,a,llorar]",0.0
Nominees I should say,nominees i should,"[nominees,i]",0.0
@TraketoU La vitola amiko,la vitola,"[la,vitola]",0.0
"RT @bucshockey: End of the second
#BucsHockey
#DMvsLIN https://t.co/ikoXMwsMLP",end of the second bucshockey dmvslin,"[end,bucshockey,dmvslin]",0.0
"@koreanthingy suzy, amber, cl",suzy amber,"[suzy,amber]",0.0
Jesus Christ this a bar,jesus christ this a,"[jesus,christ,a]",0.0
RT @tarcorset_: 08 https://t.co/XVntHsdB7U,,[],0.0
@GDGAEUN94 Jangan manis manis nanti diabet. Soalnya aku udah manis kkkk,jangan manis manis nanti diabet soalnya aku udah manis,"[jangan,manis,manis,nanti,diabet,soalnya,aku,udah,manis]",0.0
Pag nilandi mo ako panindigan mo.,pag nilandi mo ako panindigan,"[pag,nilandi,mo,ako,panindigan]",0.0
meus vizinhos todo fim de semana,meus vizinhos todo fim de,"[meus,vizinhos,todo,fim,de]",0.0
shimada arisu by amai nekuta https://t.co/nJkic79MZ4 https://t.co/6O9gxSzo0w,shimada arisu by amai nekuta,"[shimada,arisu,amai,nekuta]",0.0
"RT @indrawhan: Cara agar nggak stres

1: beli kacang
2: lepasin

Karena melepas peanut",cara agar nggak stres beli kacang lepasin karena melepas,"[cara,agar,nggak,stres,beli,kacang,lepasin,karena,melepas]",0.0
Show me a smile. Look my way with those eyes of adornment. Take me back to happy times. When the was no torment,show me a smile look my way with those eyes of adornment take me back to happy times when the was no,"[show,a,smile,eyes,adornment,back,happy,times]",0.0
We're going to OT for the second time in two days! We can still win this one!,we're going to ot for the second time in two days we can still win this,"[ot,time,days,win]",0.0
RT @houbieee: but i just blinked... . https://t.co/J0sdozbjYx,but i just blinked,"[i,blinked]",0.0
RT @bianmachado4: De estas cosas hablo yo. https://t.co/QOWS9O8HzJ,de estas cosas hablo yo,"[de,estas,cosas,hablo,yo]",0.0
RT @xiyshh: Nah aku kongsi sikit apps u tuk edit video dengan gambar . https://t.co/Lvn1gHFmpX,nah aku kongsi sikit apps u tuk edit video dengan gambar,"[nah,aku,kongsi,sikit,apps,u,tuk,edit,video,dengan,gambar]",0.0
RT @ByMySide_KookV: https://t.co/5nTyP7vNXe,,[],0.0
@warmcupoftee this makes me misssss the one I had..... I want it now,this makes me misssss the one i had i want it,"[makes,misssss,i,i]",0.0
@watanabe_HN Kok ga belok sih ka...padahal ava kita lg hadap2 an loh https://t.co/BGrlAnAJX5,kok ga belok sih ka...padahal ava kita lg hadap an loh,"[kok,ga,belok,sih,ka...padahal,ava,kita,lg,hadap,loh]",0.0
RT @fineazzkenn_: You can feel when somebody changing on you.,you can feel when somebody changing on,"[feel,changing]",0.0
https://t.co/Hi9ozGFExY,,[],0.0
https://t.co/3zjqlXi3Sz,,[],0.0
hello ang sakit sa parents mo pa galing hahah,hello ang sakit sa parents mo pa galing,"[ang,sakit,sa,parents,mo,pa,galing]",0.0
RT @teukables: Hyukjae says he would like to visit bali hahaha and his fav indonesian food is nasi goreng,hyukjae says he would like to visit bali hahaha and his fav indonesian food is nasi,"[hyukjae,visit,bali,hahaha,fav,indonesian,food,nasi]",0.0
a nao pera eh ascendente que nervoso que deu kk,a nao pera eh ascendente que nervoso que deu,"[a,nao,pera,eh,ascendente,nervoso,deu]",0.0
Kkkkkk oq eu tava pensando antes de tirar essa foto????? https://t.co/ntlUTv2Jfs,kkkkkk oq eu tava pensando antes de tirar essa foto,"[kkkkkk,oq,eu,tava,pensando,antes,de,tirar,essa,foto]",0.0
We are more influenced by how someone smells than the way they look.,we are more influenced by how someone smells than the way they,"[influenced,smells]",0.0
"RT @cmilaprfect: esse video salvou o meu dia

https://t.co/00DFXUxviv",esse video salvou o meu dia,"[esse,video,salvou,o,meu,dia]",0.0
@BakeOffBrasil Ricardo.   Ricardo,ricardo,[ricardo],0.0
@portugueseIove have you seen drakes pic jhdsagsksss,have you seen drakes pic,"[drakes,pic]",0.0
Baju Jeans untuk Cewe dan Cowo . hanya 200ribu :) https://t.co/dOcZTDjDvc,baju jeans untuk cewe dan cowo hanya ribu,"[baju,jeans,untuk,cewe,dan,cowo,hanya,ribu]",0.0
@ghvddo @Maurici44618537 @ANGELAWHITE Eu mesmo,eu,[eu],0.0
Tbh.,,[],0.0
@KamalaHarris Ah. Willie Brown's lap kitten lecturing us.,ah willie brown's lap kitten lecturing,"[ah,willie,brown's,lap,kitten,lecturing]",0.0
@yssaguerrero_ Foggy ba or malabo lang yung cam mo? HAHAHAH,foggy ba or malabo lang yung cam mo,"[foggy,ba,malabo,lang,yung,cam,mo]",0.0
RT @shaidersolutt: eu nesse calor qndo encontro qualquer arzinho nas lojinha https://t.co/XmKL7YquP0,eu nesse calor qndo encontro qualquer arzinho nas lojinha,"[eu,nesse,calor,qndo,encontro,qualquer,arzinho,nas,lojinha]",0.0
RT @chloecoyles: Hahahahahahahahahahahahahahahahahaha https://t.co/GRGZZErgGr,hahahahahahahahahahahahahahahahahaha,[hahahahahahahahahahahahahahahahahaha],0.0
RT @elonmusk: https://t.co/E8fhyjN0pD,,[],0.0
RT @AHHnomzilla: @J_Prestoo 2038 looks pretty bleak if we still calling the science library ayala,looks pretty bleak if we still calling the science library,"[pretty,bleak,calling,science,library]",0.0
RT @holly: Wat https://t.co/KHrH4Wp9hi,wat,[wat],0.0
https://t.co/IntYLCNP7w,,[],0.0
RT @len7weets: 6 tacos with a large horchata would SMAAACK right now,tacos with a large horchata would smaaack right,"[tacos,a,large,horchata,smaaack]",0.0
Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/2wuJ2KnFJb,do you remember when you joined twitter i do mytwitteranniversary,"[remember,joined,twitter,i,mytwitteranniversary]",0.0
"Imagine no possessions; a brotherhood of man

This post was made by John Lennon Gang",imagine no possessions a brotherhood of man this post was made by john lennon,"[imagine,possessions,a,brotherhood,man,post,made,john,lennon]",0.0
Trump's revolving door: Zinke is latest senior White House departure https://t.co/6GpjOSyr5C,trump's revolving door zinke is latest senior white house departure,"[trump's,revolving,door,zinke,latest,senior,white,house,departure]",0.0
@ChiBromo Stunning!!!,,[],0.0
RT @ughsheshe: SA CLASSROOM KA LANG MAKAKAKITA NG MGA DEMONYONG SABAY SABAY NAGDADASAL HAHAHAHAHAHAHHAHA,sa classroom ka lang makakakita ng mga demonyong sabay sabay nagdadasal,"[sa,classroom,ka,lang,makakakita,ng,mga,demonyong,sabay,sabay,nagdadasal]",0.0
Kenangan lama ku moga bisa seperti Sunan Kalijaga Dakwah pakai wayang kulit Purwa https://t.co/4Mb7xVCtIm,kenangan lama ku moga bisa seperti sunan kalijaga dakwah pakai wayang kulit purwa,"[kenangan,lama,ku,moga,bisa,seperti,sunan,kalijaga,dakwah,pakai,wayang,kulit,purwa]",0.0
@The1TrueJoestar Porque lo pelaron para castrarlo y se ve eso raro y yo me mareo con las heridas.,porque lo pelaron para castrarlo y se ve eso raro y yo me mareo con las,"[porque,lo,pelaron,para,castrarlo,y,se,ve,eso,raro,y,yo,mareo,con,las]",0.0
"https://t.co/YAkbZqQRz4

#ItsTheLoveShot #LOVESHOT #EXO #weareoneEXO @weareoneEXO",itstheloveshot loveshot exo,"[itstheloveshot,loveshot,exo]",0.0
@vuhsace 55 min of thinking and this is the best u come up with ? do better.,min of thinking and this is the best u come up with do,"[min,thinking,u]",0.0
https://t.co/P8HXq6LSpr https://t.co/X5jnAjp2nZ,,[],0.0
@Shami_831 @2020fight @TomiLahren *you,,[],0.0
@MSANAQU Yah dah back miss world,yah dah back miss,"[yah,dah,back,miss]",0.0
"RT @foie: USA:
- obsessed with sex
- obsessed with work
- hate sex workers",usa obsessed with sex obsessed with work hate sex,"[usa,obsessed,sex,obsessed,work,hate,sex]",1.0
"RT @InspowerMinds: The more you hide your feelings, the more they show. The more you deny your feelings, the more they grow.",the more you hide your feelings the more they show the more you deny your feelings the more they,"[hide,feelings,show,deny,feelings]",0.0
"@GoblinTerror Currently on the balcony of his penthouse and knocks on the door. 

\"Norman. May we have a word?\"",currently on the balcony of his penthouse and knocks on the door norman may we have a,"[balcony,penthouse,knocks,door,norman,a]",0.0
@AGrossNewsday Greiss could of done it better on that goal,greiss could of done it better on that,[greiss],0.0
New post: Update: Flood Watch issued December 15 at 9:36PM EST expiring December 16 at 6:00AM EST by NWS Baltimore https://t.co/LZPiwRdsZ7,new post update flood watch issued december at pm est expiring december at am est by nws baltimore,"[post,update,flood,watch,issued,december,pm,est,expiring,december,est,nws,baltimore]",0.0
"RT @falaaivn: Contatinhos ? kkkkkkkkkkkkkk

Desculpe eu entendi \"contratinhos\"...preciso de um emprego","contatinhos kkkkkkkkkkkkkk desculpe eu entendi contratinhos\"...preciso de um","[contatinhos,kkkkkkkkkkkkkk,desculpe,eu,entendi,contratinhos\"...preciso,de,um]",0.0
@viccbelo vdd nem falar comigo tu fala,vdd nem falar comigo tu,"[vdd,nem,falar,comigo,tu]",0.0
@achik_ezam Waalaikumussalam. Sihat?...,waalaikumussalam,[waalaikumussalam],0.0
parece um tablete de chocolate,parece um tablete de,"[parece,um,tablete,de]",0.0
Level of tired: I just tried using my keys as earbuds,level of tired i just tried using my keys as,"[level,tired,i,keys]",0.0
"hola, estoy por ver ROMA

despues les cuento",hola estoy por ver roma despues les,"[hola,estoy,por,ver,roma,despues,les]",0.0
@justlilyyy_ Like how?!?!... does this even happen Lmao,like how does this even happen,[happen],0.0
@FannyDaniel8889 Q hermosa te ves,q hermosa te,"[q,hermosa,te]",0.0
@moviebungalow Send me a picture!,send me a,"[send,a]",0.0
"@Ayrton_Ifc @carlafalcon_ cual te pinta salame, te meti el dedo en el culo q saltaste tanto?",cual te pinta salame te meti el dedo en el culo q saltaste,"[cual,te,pinta,salame,te,meti,el,dedo,en,el,culo,q,saltaste]",0.0
RT @realellek: When u finish ur last final https://t.co/R1DXoUke4H,when u finish ur last final,"[u,finish,ur,final]",0.0
pessoas que visitaram meu perfil e grupos que sigo no Twitter https://t.co/dISdAOYjuy,pessoas que visitaram meu perfil e grupos que sigo no twitter,"[pessoas,visitaram,meu,perfil,e,grupos,sigo,twitter]",0.0
"@LucyCarrDesigns @BravenakBlog A finger waving in my face is a sure way to get me to bite. 

On the finger, not the idea.",a finger waving in my face is a sure way to get me to bite on the finger not the,"[a,finger,waving,face,a,bite,finger]",0.0
@_avictoria06 No,,[],0.0
RT @fluff: https://t.co/91fTS7u9Fa,,[],0.0
@bryan_barberena #warbarberena,,[],0.0
REPORTED: VEHICLE DISABLED IN ROADWAY at N COLLEGE ST & E 5TH ST #CLT #CMPD_Central,reported vehicle disabled in roadway at n college st e th st clt,"[reported,vehicle,disabled,roadway,n,college,st,e,st,clt]",0.0
RT @LemieuxLGM: Exactly https://t.co/5hRxdaoCuc https://t.co/GJ0pPFCjes,exactly,[],0.0
RT @AUTOMNFS: /am/ followan? Jfb peka dn,am followan jfb peka,"[followan,jfb,peka]",0.0
"RT @Vicky4Trump2020: You proud, @KateBrownForOR?? This state is falling apart at the seams. God help us all. https://t.co/G8T5P1K9ZL",you proud this state is falling apart at the seams god help us all,"[proud,state,falling,seams,god]",0.0
E eu que engordei 7kg em 3meses,e eu que engordei kg em,"[e,eu,engordei,kg,em]",0.0
"RT @foie: USA:
- obsessed with sex
- obsessed with work
- hate sex workers",usa obsessed with sex obsessed with work hate sex,"[usa,obsessed,sex,obsessed,work,hate,sex]",1.0
Top Charoen Lucky Draw https://t.co/OfbDzKV2AU,top charoen lucky draw,"[top,charoen,lucky,draw]",0.0
And this #GoodBoy https://t.co/9ENlumKADO,and this goodboy,[goodboy],0.0
Olha a hr que to saindo do trabalho.,olha a hr que to saindo do,"[olha,a,hr,saindo]",0.0
RT @danehanash: HINDI!!!! NAMAN!!!! SA!!!! PAGMAMAYABANG!!!!! PERO!!!!! SOBRANG!!!! SAYA!!!! NG!!!! PASKONG!!!!! FAMILUCAS!!! iloveyou all!,hindi naman sa pagmamayabang pero sobrang saya ng paskong familucas iloveyou,"[hindi,naman,sa,pagmamayabang,pero,sobrang,saya,ng,paskong,familucas,iloveyou]",0.0
https://t.co/zp88yaYUfX,,[],0.0
@KcDeLeon06 Lalo na at madaling araw uwi ng bebe mo hahahahaha,lalo na at madaling araw uwi ng bebe mo,"[lalo,na,madaling,araw,uwi,ng,bebe,mo]",0.0
https://t.co/c3fwDTzF2q,,[],0.0
@spoiledsicheng ok but thats so valid bc it really can be !!,ok but thats so valid bc it really can,"[valid,bc]",0.0
RT @abbylaila_: Boleh tak nak cuti macam Phineas and Ferb,boleh tak nak cuti macam phineas and,"[boleh,tak,nak,cuti,macam,phineas]",0.0
RT BIGMAINE #VideoMTV18del18 Lady Gaga Cardi B,bigmaine videomtv18del lady gaga cardi,"[bigmaine,videomtv18del,lady,gaga,cardi]",0.0
"@JornalOGlobo Famoso \"foi onti\"",famoso foi,"[famoso,foi]",0.0
@ultjaemint THIS IS DOPE,this is,[],0.0
"RT @ArmorOGod: We can't always see where the road leads, but God promises there's something better up ahead we just have to trust Him.",we can't always see where the road leads but god promises there's something better up ahead we just have to trust,"[road,leads,god,promises,ahead,trust]",0.0
RT @playnikes: going sicko mode yall need anything ?,going sicko mode yall need,"[sicko,mode,yall]",0.0
"RT @Zona_Blaugrana: Cristiano marca un gol de penalti y provoca al portero, vergonzoso. https://t.co/On77sbtLUV",cristiano marca un gol de penalti y provoca al portero vergonzoso,"[cristiano,marca,gol,de,penalti,y,provoca,al,portero,vergonzoso]",0.0
RT @AntiochTweets: when feelin' myself starts playing in the club https://t.co/GkancOJUBS,when feelin myself starts playing in the club,"[feelin,starts,playing,club]",0.0
https://t.co/A68ZPuZ4Pi,,[],0.0
@eric_lips What you do,what you,[],0.0
West LA I405 S / National Blvd **Trfc Collision-No Inj** https://t.co/eNiOeFE2fY,west la i s national blvd trfc collision-no inj,"[west,la,i,s,national,blvd,trfc,collision-no,inj]",0.0
they're so problematic ugh i'm unstanning,they're so problematic ugh i'm,"[problematic,ugh]",0.0
https://t.co/7JiWU6kcUY,,[],0.0
@AllWaltrip I will volunteer to try one!,i will volunteer to try,"[i,volunteer]",0.0
RT @LittleAriel13: then baek said he went to junmyeon's parents' house only once and they didnt cook him anything... https://t.co/xdmQblDd6n,then baek said he went to junmyeon's parents house only once and they didnt cook him anything,"[baek,junmyeon's,parents,house,didnt,cook]",0.0
RT @chootalks: canned https://t.co/ugukMOPcxe,canned,[canned],0.0
QUE DEJE EL FINAL,que deje el,"[deje,el]",0.0
"@sick__66 This is a great anxiety accomplishment, congrats!!",this is a great anxiety accomplishment,"[a,great,anxiety,accomplishment]",0.0
"RT @donnyspontane: @PrettyNCherokee the past & the future does not exist, only in our minds",the past the future does not exist only in our,"[past,future,exist]",0.0
@TreeSmothy Yes indeed @TreeSmothy,yes,[],0.0
@GRUBTHOR Nah Kirito should have been in Smash not more fire emblem,nah kirito should have been in smash not more fire,"[nah,kirito,smash,fire]",0.0
RT @Hopon_myDICK: Wish I had a mini me,wish i had a mini,"[i,a,mini]",0.0
@Munnipti Mere taraf say b zardari or es k jail spotter pay lanat,mere taraf say b zardari or es k jail spotter pay,"[mere,taraf,b,zardari,es,k,jail,spotter,pay]",0.0
"RT @staronline: That's not The Star Online, that's a scam site
https://t.co/ZawGNuGuup https://t.co/o9COEfu8N4",that's not the star online that's a scam site,"[star,online,a,scam,site]",0.0
@IbathwithSOPE @taehbolud0 @BTS_twt this is what I call a high quality movie,this is what i call a high quality,"[i,call,a,high,quality]",0.0
RT @cellgraphix: https://t.co/FOWuExfBd0,,[],0.0
"3 hari menuju Q & A dan 5 hari menuju opening, who's excited? Me",hari menuju q a dan hari menuju opening who's excited,"[hari,menuju,q,a,dan,hari,menuju,opening,excited]",0.0
"LeBron James approved. #LakerNation 

https://t.co/q0Jcs70HwQ",lebron james approved lakernation,"[lebron,james,approved,lakernation]",0.0
https://t.co/SNb7uKfRgm,,[],0.0
@FaZeKay https://t.co/f2BiH3K4q5,,[],0.0
"RT @nicsigni: recipe: 2 cloves of garlic

me: got it https://t.co/imUsstSnGt",recipe cloves of garlic me got it,"[recipe,cloves,garlic]",0.0
RT @styleoflifee: queria pra agora https://t.co/d3tBvX6Xvc,queria pra agora,"[queria,pra,agora]",0.0
1 daily unfollower. Crowdfire doesn't miss a trick - via https://t.co/PGHi2T1CyL,daily unfollower crowdfire doesn't miss a trick via,"[daily,unfollower,crowdfire,miss,a,trick]",0.0
@nosoyjairmtz @RapArgento10 El dukiiiii y ecko,el dukiiiii y,"[el,dukiiiii,y]",0.0
RT @simoncurtis: @floptina_legend https://t.co/XhnRXnCCQ9,,[],0.0
@alihuda19 @Burhanelrowy_ Yang manis manis d awal biasanya pahit di akhir. Uwuwwuu,yang manis manis d awal biasanya pahit di akhir,"[yang,manis,manis,d,awal,biasanya,pahit,di,akhir]",0.0
RT @Claudioula: 17 Fun And Unmissable Things To Do In Hanoi #travel #travelblog >>> https://t.co/HpsqZymCXn https://t.co/SgGU7U8AVN,fun and unmissable things to do in hanoi travel travelblog,"[fun,unmissable,things,hanoi,travel,travelblog]",0.0
RT @kobebryant: Alternate exam? How about no exam at all @_aprilgarcia_  #MerryChristmas https://t.co/mi2dLdTYLm,alternate exam how about no exam at all merrychristmas,"[alternate,exam,exam,merrychristmas]",0.0
RT @raccooons: https://t.co/IcgtW1nzrs,,[],0.0
RT @mfspedia: Mps! Followan yuk sama Miyawaki Sakura bernick disini '-' rt yah.,mps followan yuk sama miyawaki sakura bernick disini,"[mps,followan,yuk,sama,miyawaki,sakura,bernick,disini]",0.0
RT @YouTube: New record!! Oh...wait. https://t.co/hgmHkV8tK5,new record oh...wait,"[record,oh...wait]",0.0
RT @xforcades2: If I do this with you then I really fw you https://t.co/HrhfWadJ0I,if i do this with you then i really fw you,"[i,i,fw]",0.0
"@gleisi , continua com ameacinhas. Vamos, Gleisi, peguem em armas, anda!",continua com ameacinhas vamos gleisi peguem em armas,"[continua,ameacinhas,vamos,gleisi,peguem,em,armas]",0.0
"RT @DemetriusHarmon: i wanna spend, my nights witchu
my life witchu",i wanna spend my nights witchu my life,"[i,wanna,spend,nights,witchu,life]",0.0
"@llabecca [ LINE ]

Hasa : Kalau asalnya Kakak kayak gitu
Hasa : Yang serius akan sebagus apa...
Hasa : Kakak buat kue natal juga enggak?",line hasa kalau asalnya kakak kayak gitu hasa yang serius akan sebagus apa hasa kakak buat kue natal juga,"[line,hasa,kalau,asalnya,kakak,kayak,gitu,hasa,yang,serius,akan,sebagus,apa,hasa,kakak,buat,kue,natal,juga]",0.0
Dnv isso..,dnv,[dnv],0.0
RT @xSUCKIx: Mau ngambil duit tapi lupa ditaruh di folder mana https://t.co/aSY03y8x3T,mau ngambil duit tapi lupa ditaruh di folder mana,"[mau,ngambil,duit,tapi,lupa,ditaruh,di,folder,mana]",0.0
@hockeynight Bossy,,[],0.0
Sini bin basic @TAEKWONCLSD,sini bin,"[sini,bin]",0.0
@laikunalen Bzzz okay we are handsome hyuung!,bzzz okay we are handsome,"[bzzz,handsome]",0.0
@alexivenegas_ @hello_herbs,,[],0.0
https://t.co/zhU8o8cNfD,,[],0.0
te amo bye https://t.co/GdLMkMOWSk,te amo bye,"[te,amo,bye]",0.0
i love having no one to talk to,i love having no one to talk,"[i,love,talk]",0.0
@Oyin_Adedoyin_ YouTube,,[],0.0
"RT @MalditangMayora: The more na pinipigilan mong kumain, the more na marami kang makakain.",the more na pinipigilan mong kumain the more na marami kang,"[na,pinipigilan,mong,kumain,na,marami,kang]",0.0
RT @sexualgifs_: https://t.co/aW8n43Zlb8,,[],0.0
@jqteix Mexeu com um Mexeu com todos !!!,mexeu com um mexeu com,"[mexeu,um,mexeu]",0.0
Carol disse q toda vez q assistir me chame pelo seu nome ela se lembra de mim. SOS,carol disse q toda vez q assistir me chame pelo seu nome ela se lembra de mim,"[carol,disse,q,toda,vez,q,assistir,chame,pelo,seu,nome,ela,se,lembra,de,mim]",0.0
hi noona! di ka pa naman kailangang dalhin sa mental diba?,hi noona di ka pa naman kailangang dalhin sa mental,"[noona,di,ka,pa,naman,kailangang,dalhin,sa,mental]",0.0
@MPearson34 Why am i not your date to every wedding cmon,why am i not your date to every wedding,"[i,date,wedding]",0.0
https://t.co/GxhlDOAKKV,,[],0.0
https://t.co/vB1RTdWj77,,[],0.0
RT @malloryfitz1: this. https://t.co/H7hPjrCyW9,this,[],0.0
Darating din yon araw na ako na lang.,darating din yon araw na ako na,"[darating,din,yon,araw,na,ako,na]",0.0
"RT @ltystem: gente o ensino medio eh tao ruim assim??????,",gente o ensino medio eh tao ruim,"[gente,o,ensino,medio,eh,tao,ruim]",0.0
RT @sai_no: https://t.co/VGFzRRnRlh,,[],0.0
RT @freddesimpedid0: gostosa,,[],0.0
RT @chonkyanimals: https://t.co/PyaRkWGSbq,,[],0.0
GasSensor_OrchidIsland Odor index: 0.0[index]  2018/12/16 10:40:25,gassensor_orchidisland odor index,"[gassensor_orchidisland,odor,index]",0.0
ah. self-love. <3,ah,[ah],0.0
@OfficialNBARefs @realchriswebber You guys have only gotten worse with age ...give it a rest.,you guys have only gotten worse with age give it a,"[guys,worse,age,give,a]",0.0
@lustfordms simm,,[],0.0
"RT @MayWardGlobals: K-pop party mamaya with maymay!
 
#MAYWARDFantasticASAPTreat https://t.co/1Hc9h9lcuz",k-pop party mamaya with maymay maywardfantasticasaptreat,"[k-pop,party,mamaya,maymay,maywardfantasticasaptreat]",0.0
"RT @indrawhan: Cara agar nggak stres

1: beli kacang
2: lepasin

Karena melepas peanut",cara agar nggak stres beli kacang lepasin karena melepas,"[cara,agar,nggak,stres,beli,kacang,lepasin,karena,melepas]",0.0
@dev1ce tonenhai,,[],0.0
muday,,[],0.0
RT @AJEnglish: A golden rule of British politics is that voters do not vote for divided parties. https://t.co/bTzFWg0ZUx,a golden rule of british politics is that voters do not vote for divided parties,"[a,golden,rule,british,politics,voters,vote,divided,parties]",0.0
#NewProfilePic https://t.co/0CdrdVcXBO,newprofilepic,[newprofilepic],0.0
ANDREA ME ESTA HACIENDO FAN DE AITANA,andrea me esta haciendo fan de,"[andrea,esta,haciendo,fan,de]",0.0
@NotTheWhiskey White Christmas. The movie version.,white christmas the movie,"[white,christmas,movie]",0.0
RT @granblue_en: So this apparently happened while we were eating... https://t.co/U7D51GgnU2,so this apparently happened while we were eating,"[apparently,happened,eating]",0.0
#bucciovertimechallenge panarin @Buccigross,bucciovertimechallenge,[bucciovertimechallenge],0.0
@CXRlkDoBebel22 Vai brotar de baile ??,vai brotar de,"[vai,brotar,de]",0.0
RT @LILBTHEBASEDGOD: - Lil B https://t.co/mUffHICdpq,lil b,"[lil,b]",0.0
"@krishnang2393 @PTTVOnlineNews See, what you're saying is simply hatred. On what basis are you saying BJP is worst?",see what you're saying is simply hatred on what basis are you saying bjp is,"[simply,hatred,basis,bjp]",0.0
RT @freakyfootbruh: Yikes!!!! https://t.co/tbpl7atf79,yikes,[yikes],0.0
@LillyVinnily @AznSensation27 Awww damn it I missed it cause work was Busy,awww damn it i missed it cause work was,"[awww,damn,i,missed,work]",0.0
"If anyone wanted to know, Jeno is cancelled until he learns to grow the fuck up",if anyone wanted to know jeno is cancelled until he learns to grow the fuck,"[wanted,jeno,cancelled,learns,grow,fuck]",0.0
@albanianqueen54 Yea,,[],0.0
RT @myoongisabbyboy: . https://t.co/ZxBriD3Qwp,,[],0.0
RT @mfspedia: mps! Temenan? Rt ja tpi yg auto followback -barom,mps temenan ja tpi yg auto followback,"[mps,temenan,ja,tpi,yg,auto,followback]",0.0
TABOK NIH?,tabok,[tabok],0.0
RT @subversivejake: RIP Stan Lee. This book alone changed my life... https://t.co/eANeENbXnN,rip stan lee this book alone changed my life,"[rip,stan,lee,book,changed,life]",0.0
@Ministro_kook https://t.co/cBlg8429H8,,[],0.0
"My mom makes the best branch in the pool, bellyflopped, and drowned.",my mom makes the best branch in the pool bellyflopped and,"[mom,makes,branch,pool,bellyflopped]",0.0
